family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:283104	39	2	1	6	['ncbitaxon:2708716', 'ncbitaxon:2708717', 'ncbitaxon:344423', 'ncbitaxon:992644', 'ncbitaxon:287979', 'ncbitaxon:1340045']
ncbitaxon:941260	4	1	0	1	['ncbitaxon:684034']
ncbitaxon:122624	9	3	0	1	['ncbitaxon:122625']
ncbitaxon:40568	198	2	0	24	['ncbitaxon:82281', 'ncbitaxon:428162', 'ncbitaxon:56154', 'ncbitaxon:440380', 'ncbitaxon:1241070', 'ncbitaxon:428198', 'ncbitaxon:239408', 'ncbitaxon:239400', 'ncbitaxon:239420', 'ncbitaxon:239443', 'ncbitaxon:440359', 'ncbitaxon:428197', 'ncbitaxon:239396', 'ncbitaxon:649658', 'ncbitaxon:239399', 'ncbitaxon:1238577', 'ncbitaxon:239422', 'ncbitaxon:239472', 'ncbitaxon:478654', 'ncbitaxon:239416', 'ncbitaxon:361413', 'ncbitaxon:361389', 'ncbitaxon:239419', 'ncbitaxon:239473']
ncbitaxon:203834	5	0	0	1	['ncbitaxon:203835']
ncbitaxon:214655	18	6	0	1	['ncbitaxon:120598']
ncbitaxon:1868718	50	6	1	1	['ncbitaxon:47064']
ncbitaxon:482921	15	0	0	1	['ncbitaxon:1654700']
ncbitaxon:52831	35	1	1	6	['ncbitaxon:2259518', 'ncbitaxon:206227', 'ncbitaxon:365762', 'ncbitaxon:1167163', 'ncbitaxon:1167167', 'ncbitaxon:141487']
ncbitaxon:128583	4	0	0	2	['ncbitaxon:881587', 'ncbitaxon:1987958']
ncbitaxon:434717	17	0	0	1	['ncbitaxon:82574']
ncbitaxon:56475	2	0	0	1	['ncbitaxon:127605']
ncbitaxon:51464	9	5	0	2	['ncbitaxon:74906', 'ncbitaxon:51465']
ncbitaxon:100167	7	0	1	14	['ncbitaxon:760015', 'ncbitaxon:1763763', 'ncbitaxon:1763765', 'ncbitaxon:1763759', 'ncbitaxon:1417640', 'ncbitaxon:1417641', 'ncbitaxon:1763754', 'ncbitaxon:1618042', 'ncbitaxon:1763760', 'ncbitaxon:379280', 'ncbitaxon:1431539', 'ncbitaxon:1237784', 'ncbitaxon:1237782', 'ncbitaxon:1417642']
ncbitaxon:64092	1	0	0	1	['ncbitaxon:43173']
ncbitaxon:489325	34	1	1	1	['ncbitaxon:489326']
ncbitaxon:165313	15	3	0	1	['ncbitaxon:165314']
ncbitaxon:210335	27	9	0	2	['ncbitaxon:2042453', 'ncbitaxon:210336']
ncbitaxon:45188	24	5	1	2	['ncbitaxon:374122', 'ncbitaxon:45189']
ncbitaxon:175693	372	136	2	9	['ncbitaxon:2566160', 'ncbitaxon:2566161', 'ncbitaxon:2566155', 'ncbitaxon:526786', 'ncbitaxon:2566157', 'ncbitaxon:592315', 'ncbitaxon:175694', 'ncbitaxon:2566156', 'ncbitaxon:1752146']
ncbitaxon:77016	53	5	0	6	['ncbitaxon:1924218', 'ncbitaxon:1331806', 'ncbitaxon:549430', 'ncbitaxon:77017', 'ncbitaxon:1129487', 'ncbitaxon:2743281']
ncbitaxon:1136793	43	1	0	1	['ncbitaxon:1136794']
ncbitaxon:3740	120	10	3	5	['ncbitaxon:597317', 'ncbitaxon:362719', 'ncbitaxon:233706', 'ncbitaxon:233707', 'ncbitaxon:3741']
ncbitaxon:290219	13	1	1	1	['ncbitaxon:290220']
ncbitaxon:197250	14	12	0	1	['ncbitaxon:197251']
ncbitaxon:3815	164	37	2	3	['ncbitaxon:192852', 'ncbitaxon:2588999', 'ncbitaxon:3816']
ncbitaxon:2282346	64	1	0	1	['ncbitaxon:248352']
ncbitaxon:35934	144	75	1	8	['ncbitaxon:2364189', 'ncbitaxon:35935', 'ncbitaxon:2364191', 'ncbitaxon:2364190', 'ncbitaxon:1680480', 'ncbitaxon:183063', 'ncbitaxon:1680479', 'ncbitaxon:2364193']
ncbitaxon:13338	72	7	1	4	['ncbitaxon:377125', 'ncbitaxon:13339', 'ncbitaxon:377126', 'ncbitaxon:61254']
ncbitaxon:53907	179	16	1	20	['ncbitaxon:705300', 'ncbitaxon:1993839', 'ncbitaxon:149688', 'ncbitaxon:1993833', 'ncbitaxon:1954637', 'ncbitaxon:53908', 'ncbitaxon:1642859', 'ncbitaxon:681471', 'ncbitaxon:883801', 'ncbitaxon:1382003', 'ncbitaxon:681472', 'ncbitaxon:1079062', 'ncbitaxon:1993838', 'ncbitaxon:1993840', 'ncbitaxon:1009498', 'ncbitaxon:1712213', 'ncbitaxon:1993836', 'ncbitaxon:1186168', 'ncbitaxon:499992', 'ncbitaxon:1993843']
ncbitaxon:356284	77	17	2	2	['ncbitaxon:2077122', 'ncbitaxon:356285']
ncbitaxon:3148	4	0	0	2	['ncbitaxon:912691', 'ncbitaxon:97465']
ncbitaxon:99027	181	25	0	16	['ncbitaxon:158224', 'ncbitaxon:589720', 'ncbitaxon:589713', 'ncbitaxon:158213', 'ncbitaxon:589792', 'ncbitaxon:158218', 'ncbitaxon:158231', 'ncbitaxon:158220', 'ncbitaxon:589755', 'ncbitaxon:589783', 'ncbitaxon:589754', 'ncbitaxon:127978', 'ncbitaxon:589716', 'ncbitaxon:589761', 'ncbitaxon:589788', 'ncbitaxon:158230']
ncbitaxon:204117	4	0	0	2	['ncbitaxon:204118', 'ncbitaxon:986192']
ncbitaxon:356268	22	3	0	1	['ncbitaxon:356269']
ncbitaxon:54864	9	1	0	1	['ncbitaxon:54865']
ncbitaxon:183082	7	1	0	1	['ncbitaxon:183083']
ncbitaxon:105756	70	25	1	9	['ncbitaxon:1679363', 'ncbitaxon:1310105', 'ncbitaxon:1504478', 'ncbitaxon:1310103', 'ncbitaxon:1255794', 'ncbitaxon:105757', 'ncbitaxon:235800', 'ncbitaxon:235812', 'ncbitaxon:1255809']
ncbitaxon:79315	1	0	0	1	['ncbitaxon:147939']
ncbitaxon:98028	16	1	0	12	['ncbitaxon:359877', 'ncbitaxon:1244041', 'ncbitaxon:1789065', 'ncbitaxon:1520950', 'ncbitaxon:439687', 'ncbitaxon:1244048', 'ncbitaxon:1244047', 'ncbitaxon:1244056', 'ncbitaxon:63442', 'ncbitaxon:1244043', 'ncbitaxon:1244054', 'ncbitaxon:1981251']
ncbitaxon:405757	374	33	4	26	['ncbitaxon:189250', 'ncbitaxon:189232', 'ncbitaxon:252537', 'ncbitaxon:1268569', 'ncbitaxon:214901', 'ncbitaxon:214902', 'ncbitaxon:189226', 'ncbitaxon:189230', 'ncbitaxon:189240', 'ncbitaxon:214898', 'ncbitaxon:595360', 'ncbitaxon:189239', 'ncbitaxon:214893', 'ncbitaxon:1268567', 'ncbitaxon:189241', 'ncbitaxon:189235', 'ncbitaxon:189225', 'ncbitaxon:98722', 'ncbitaxon:248815', 'ncbitaxon:1211485', 'ncbitaxon:1268566', 'ncbitaxon:189227', 'ncbitaxon:189238', 'ncbitaxon:189228', 'ncbitaxon:189245', 'ncbitaxon:186967']
ncbitaxon:53899	1	0	0	1	['ncbitaxon:162838']
ncbitaxon:313963	2	0	0	1	['ncbitaxon:313964']
ncbitaxon:43509	23	0	0	1	['ncbitaxon:170349']
ncbitaxon:48237	11	4	0	2	['ncbitaxon:447128', 'ncbitaxon:388300']
ncbitaxon:640202	19	3	0	1	['ncbitaxon:387060']
ncbitaxon:48239	3	0	0	1	['ncbitaxon:85297']
ncbitaxon:54877	1	0	1	1	['ncbitaxon:54878']
ncbitaxon:4504	9	0	1	1	['ncbitaxon:4505']
ncbitaxon:40006	19	1	1	1	['ncbitaxon:113475']
ncbitaxon:152352	14	2	1	1	['ncbitaxon:152353']
ncbitaxon:49147	11	4	0	1	['ncbitaxon:679021']
ncbitaxon:13613	9	0	0	1	['ncbitaxon:13614']
ncbitaxon:64419	1	1	0	2	['ncbitaxon:96037', 'ncbitaxon:110334']
ncbitaxon:59440	23	0	0	2	['ncbitaxon:857097', 'ncbitaxon:59443']
ncbitaxon:13755	5	0	0	2	['ncbitaxon:507527', 'ncbitaxon:435388']
ncbitaxon:106682	8	4	1	1	['ncbitaxon:106683']
ncbitaxon:3537	143	18	2	4	['ncbitaxon:1424733', 'ncbitaxon:117585', 'ncbitaxon:3538', 'ncbitaxon:482968']
ncbitaxon:43574	392	59	3	15	['ncbitaxon:1085515', 'ncbitaxon:2516542', 'ncbitaxon:1341723', 'ncbitaxon:43575', 'ncbitaxon:1442760', 'ncbitaxon:714513', 'ncbitaxon:655181', 'ncbitaxon:714514', 'ncbitaxon:714512', 'ncbitaxon:1840405', 'ncbitaxon:1891678', 'ncbitaxon:1442761', 'ncbitaxon:128375', 'ncbitaxon:170182', 'ncbitaxon:170183']
ncbitaxon:4147	175	52	6	18	['ncbitaxon:105898', 'ncbitaxon:1239738', 'ncbitaxon:1612632', 'ncbitaxon:85216', 'ncbitaxon:310427', 'ncbitaxon:126433', 'ncbitaxon:126431', 'ncbitaxon:389172', 'ncbitaxon:389181', 'ncbitaxon:1603729', 'ncbitaxon:660624', 'ncbitaxon:795999', 'ncbitaxon:389175', 'ncbitaxon:310423', 'ncbitaxon:310425', 'ncbitaxon:84810', 'ncbitaxon:56043', 'ncbitaxon:795998']
ncbitaxon:59323	102	49	1	1	['ncbitaxon:59324']
ncbitaxon:23012	129	29	6	15	['ncbitaxon:80920', 'ncbitaxon:80912', 'ncbitaxon:1932736', 'ncbitaxon:23013', 'ncbitaxon:45339', 'ncbitaxon:80899', 'ncbitaxon:84209', 'ncbitaxon:63787', 'ncbitaxon:117968', 'ncbitaxon:1435564', 'ncbitaxon:80913', 'ncbitaxon:117969', 'ncbitaxon:80921', 'ncbitaxon:80915', 'ncbitaxon:80909']
ncbitaxon:1193809	8	0	0	2	['ncbitaxon:1193812', 'ncbitaxon:1193810']
ncbitaxon:460321	1	1	0	1	['ncbitaxon:460322']
ncbitaxon:1771970	1	0	0	1	['ncbitaxon:1914876']
ncbitaxon:43874	42	27	2	5	['ncbitaxon:357929', 'ncbitaxon:357931', 'ncbitaxon:1619328', 'ncbitaxon:1619327', 'ncbitaxon:43875']
ncbitaxon:58963	3	0	0	2	['ncbitaxon:148530', 'ncbitaxon:476176']
ncbitaxon:99036	130	10	1	3	['ncbitaxon:179395', 'ncbitaxon:179397', 'ncbitaxon:99037']
ncbitaxon:211923	50	20	1	1	['ncbitaxon:211924']
ncbitaxon:32169	29	0	0	1	['ncbitaxon:32170']
ncbitaxon:289808	2	0	0	1	['ncbitaxon:1161049']
ncbitaxon:356280	34	2	1	1	['ncbitaxon:356281']
ncbitaxon:25611	88	11	1	1	['ncbitaxon:28980']
ncbitaxon:20339	19	4	1	1	['ncbitaxon:20340']
ncbitaxon:72186	11	0	0	1	['ncbitaxon:72187']
ncbitaxon:4418	61	4	6	13	['ncbitaxon:264924', 'ncbitaxon:34301', 'ncbitaxon:58040', 'ncbitaxon:126639', 'ncbitaxon:564216', 'ncbitaxon:49506', 'ncbitaxon:299115', 'ncbitaxon:419123', 'ncbitaxon:913221', 'ncbitaxon:4419', 'ncbitaxon:1407602', 'ncbitaxon:299116', 'ncbitaxon:288675']
ncbitaxon:1081049	21	5	0	3	['ncbitaxon:1081050', 'ncbitaxon:1226060', 'ncbitaxon:1226077']
ncbitaxon:29597	28	1	1	2	['ncbitaxon:29598', 'ncbitaxon:658545']
ncbitaxon:43726	58	4	2	2	['ncbitaxon:459152', 'ncbitaxon:459154']
ncbitaxon:353995	16	3	1	1	['ncbitaxon:353996']
ncbitaxon:488356	11	8	0	2	['ncbitaxon:1933900', 'ncbitaxon:488357']
ncbitaxon:155620	105	75	0	5	['ncbitaxon:155628', 'ncbitaxon:1679430', 'ncbitaxon:155624', 'ncbitaxon:155621', 'ncbitaxon:155629']
ncbitaxon:76872	8	0	0	3	['ncbitaxon:115929', 'ncbitaxon:93890', 'ncbitaxon:115922']
ncbitaxon:204212	2	0	0	1	['ncbitaxon:204213']
ncbitaxon:3468	515	103	6	29	['ncbitaxon:152836', 'ncbitaxon:3469', 'ncbitaxon:357464', 'ncbitaxon:357467', 'ncbitaxon:22694', 'ncbitaxon:1439913', 'ncbitaxon:215229', 'ncbitaxon:357470', 'ncbitaxon:152832', 'ncbitaxon:357473', 'ncbitaxon:215228', 'ncbitaxon:215227', 'ncbitaxon:74823', 'ncbitaxon:74822', 'ncbitaxon:669753', 'ncbitaxon:400537', 'ncbitaxon:72194', 'ncbitaxon:357469', 'ncbitaxon:357462', 'ncbitaxon:357465', 'ncbitaxon:357476', 'ncbitaxon:357471', 'ncbitaxon:2071506', 'ncbitaxon:357472', 'ncbitaxon:626332', 'ncbitaxon:357475', 'ncbitaxon:357474', 'ncbitaxon:33128', 'ncbitaxon:357466']
ncbitaxon:49079	61	1	1	10	['ncbitaxon:318063', 'ncbitaxon:344072', 'ncbitaxon:1755149', 'ncbitaxon:1754174', 'ncbitaxon:857096', 'ncbitaxon:49080', 'ncbitaxon:1752065', 'ncbitaxon:1754127', 'ncbitaxon:1754171', 'ncbitaxon:1754166']
ncbitaxon:457146	8	0	0	1	['ncbitaxon:457147']
ncbitaxon:174225	4	2	1	1	['ncbitaxon:174226']
ncbitaxon:126761	1	1	0	1	['ncbitaxon:126763']
ncbitaxon:64231	54	2	1	2	['ncbitaxon:184140', 'ncbitaxon:64232']
ncbitaxon:4165	9	2	0	1	['ncbitaxon:4166']
ncbitaxon:142693	246	18	1	4	['ncbitaxon:224084', 'ncbitaxon:2708604', 'ncbitaxon:714517', 'ncbitaxon:1872696']
ncbitaxon:70556	33	21	0	2	['ncbitaxon:70557', 'ncbitaxon:95762']
ncbitaxon:59325	23	1	1	1	['ncbitaxon:59326']
ncbitaxon:13380	30	0	0	3	['ncbitaxon:119595', 'ncbitaxon:119588', 'ncbitaxon:38788']
ncbitaxon:41225	213	14	3	10	['ncbitaxon:662901', 'ncbitaxon:1874227', 'ncbitaxon:1504638', 'ncbitaxon:1874228', 'ncbitaxon:587661', 'ncbitaxon:698833', 'ncbitaxon:331068', 'ncbitaxon:475396', 'ncbitaxon:41226', 'ncbitaxon:1504637']
ncbitaxon:123488	17	11	0	1	['ncbitaxon:1034045']
ncbitaxon:155116	2	0	0	1	['ncbitaxon:155117']
ncbitaxon:128406	9	0	0	1	['ncbitaxon:128445']
ncbitaxon:38413	254	10	1	4	['ncbitaxon:478031', 'ncbitaxon:110835', 'ncbitaxon:2575316', 'ncbitaxon:38414']
ncbitaxon:257778	50	3	1	1	['ncbitaxon:28504']
ncbitaxon:1307779	46	5	0	1	['ncbitaxon:46091']
ncbitaxon:1401369	1	0	0	1	['ncbitaxon:1401370']
ncbitaxon:255893	123	37	1	33	['ncbitaxon:2528945', 'ncbitaxon:572236', 'ncbitaxon:2652593', 'ncbitaxon:2652493', 'ncbitaxon:1793945', 'ncbitaxon:2528942', 'ncbitaxon:2652475', 'ncbitaxon:2652523', 'ncbitaxon:2652462', 'ncbitaxon:2651909', 'ncbitaxon:2652539', 'ncbitaxon:2652524', 'ncbitaxon:2528943', 'ncbitaxon:2652691', 'ncbitaxon:2528951', 'ncbitaxon:2652586', 'ncbitaxon:2315346', 'ncbitaxon:2652521', 'ncbitaxon:2652578', 'ncbitaxon:2652537', 'ncbitaxon:2652544', 'ncbitaxon:2652677', 'ncbitaxon:2652656', 'ncbitaxon:2652576', 'ncbitaxon:2652574', 'ncbitaxon:2652532', 'ncbitaxon:378414', 'ncbitaxon:2652535', 'ncbitaxon:1806641', 'ncbitaxon:2652614', 'ncbitaxon:2528947', 'ncbitaxon:2652554', 'ncbitaxon:1214565']
ncbitaxon:26021	54	8	0	3	['ncbitaxon:584531', 'ncbitaxon:1387318', 'ncbitaxon:28535']
ncbitaxon:130139	39	0	0	5	['ncbitaxon:246740', 'ncbitaxon:130148', 'ncbitaxon:278530', 'ncbitaxon:278545', 'ncbitaxon:246738']
ncbitaxon:45894	33	8	2	3	['ncbitaxon:45902', 'ncbitaxon:45912', 'ncbitaxon:45901']
ncbitaxon:176558	7	0	0	1	['ncbitaxon:176559']
ncbitaxon:149423	9	2	0	2	['ncbitaxon:149425', 'ncbitaxon:149426']
ncbitaxon:140920	2	0	0	1	['ncbitaxon:140923']
ncbitaxon:1486888	4	1	0	1	['ncbitaxon:1486889']
ncbitaxon:911336	2	0	0	1	['ncbitaxon:2052884']
ncbitaxon:235733	64	3	0	3	['ncbitaxon:235734', 'ncbitaxon:296858', 'ncbitaxon:2495559']
ncbitaxon:82426	91	30	2	3	['ncbitaxon:1382013', 'ncbitaxon:190244', 'ncbitaxon:1489665']
ncbitaxon:3212	16	3	1	2	['ncbitaxon:146548', 'ncbitaxon:3213']
ncbitaxon:185144	2	1	0	1	['ncbitaxon:185145']
ncbitaxon:108408	72	13	1	4	['ncbitaxon:2662156', 'ncbitaxon:461571', 'ncbitaxon:379217', 'ncbitaxon:108409']
ncbitaxon:51023	9	1	1	1	['ncbitaxon:51024']
ncbitaxon:162021	3	0	1	3	['ncbitaxon:1659830', 'ncbitaxon:330155', 'ncbitaxon:162022']
ncbitaxon:57721	2	1	1	2	['ncbitaxon:178799', 'ncbitaxon:57722']
ncbitaxon:53026	2	1	0	1	['ncbitaxon:53027']
ncbitaxon:103992	1	0	0	1	['ncbitaxon:361369']
ncbitaxon:3276	89	5	1	1	['ncbitaxon:3277']
ncbitaxon:4275	618	241	6	23	['ncbitaxon:174534', 'ncbitaxon:690795', 'ncbitaxon:174553', 'ncbitaxon:1925546', 'ncbitaxon:375137', 'ncbitaxon:690812', 'ncbitaxon:1571643', 'ncbitaxon:1589900', 'ncbitaxon:58884', 'ncbitaxon:690759', 'ncbitaxon:174549', 'ncbitaxon:690779', 'ncbitaxon:2819678', 'ncbitaxon:355332', 'ncbitaxon:690825', 'ncbitaxon:58882', 'ncbitaxon:1589903', 'ncbitaxon:375122', 'ncbitaxon:375128', 'ncbitaxon:3025166', 'ncbitaxon:1571642', 'ncbitaxon:1797131', 'ncbitaxon:292129']
ncbitaxon:49188	897	260	16	89	['ncbitaxon:1961225', 'ncbitaxon:279771', 'ncbitaxon:50878', 'ncbitaxon:226104', 'ncbitaxon:226107', 'ncbitaxon:1850455', 'ncbitaxon:1045226', 'ncbitaxon:226113', 'ncbitaxon:219069', 'ncbitaxon:226110', 'ncbitaxon:157970', 'ncbitaxon:226102', 'ncbitaxon:632155', 'ncbitaxon:1478110', 'ncbitaxon:85361', 'ncbitaxon:279772', 'ncbitaxon:239685', 'ncbitaxon:1532238', 'ncbitaxon:112594', 'ncbitaxon:112591', 'ncbitaxon:286051', 'ncbitaxon:226101', 'ncbitaxon:1045222', 'ncbitaxon:2713160', 'ncbitaxon:246711', 'ncbitaxon:215065', 'ncbitaxon:286048', 'ncbitaxon:112589', 'ncbitaxon:215068', 'ncbitaxon:50867', 'ncbitaxon:226111', 'ncbitaxon:50864', 'ncbitaxon:215067', 'ncbitaxon:1351828', 'ncbitaxon:2034152', 'ncbitaxon:226103', 'ncbitaxon:50863', 'ncbitaxon:662777', 'ncbitaxon:1551426', 'ncbitaxon:215066', 'ncbitaxon:286042', 'ncbitaxon:219067', 'ncbitaxon:1045225', 'ncbitaxon:219065', 'ncbitaxon:215070', 'ncbitaxon:1960957', 'ncbitaxon:279769', 'ncbitaxon:112593', 'ncbitaxon:286037', 'ncbitaxon:662772', 'ncbitaxon:85362', 'ncbitaxon:568276', 'ncbitaxon:286045', 'ncbitaxon:1496655', 'ncbitaxon:246710', 'ncbitaxon:1905853', 'ncbitaxon:1887435', 'ncbitaxon:112592', 'ncbitaxon:2232084', 'ncbitaxon:85363', 'ncbitaxon:279770', 'ncbitaxon:226097', 'ncbitaxon:50874', 'ncbitaxon:49189', 'ncbitaxon:246709', 'ncbitaxon:1478108', 'ncbitaxon:1496662', 'ncbitaxon:50866', 'ncbitaxon:632161', 'ncbitaxon:1478109', 'ncbitaxon:226099', 'ncbitaxon:1496658', 'ncbitaxon:246713', 'ncbitaxon:112588', 'ncbitaxon:226106', 'ncbitaxon:632164', 'ncbitaxon:1977834', 'ncbitaxon:1496663', 'ncbitaxon:50881', 'ncbitaxon:2486372', 'ncbitaxon:2486370', 'ncbitaxon:286046', 'ncbitaxon:1961227', 'ncbitaxon:219064', 'ncbitaxon:50880', 'ncbitaxon:1960961', 'ncbitaxon:1960960', 'ncbitaxon:1960954', 'ncbitaxon:219068']
ncbitaxon:257405	12	0	0	1	['ncbitaxon:50323']
ncbitaxon:159934	1	0	0	1	['ncbitaxon:159935']
ncbitaxon:99033	63	4	0	1	['ncbitaxon:127980']
ncbitaxon:21610	73	10	2	15	['ncbitaxon:1980592', 'ncbitaxon:113430', 'ncbitaxon:34250', 'ncbitaxon:2650424', 'ncbitaxon:2650422', 'ncbitaxon:113445', 'ncbitaxon:113448', 'ncbitaxon:113426', 'ncbitaxon:543570', 'ncbitaxon:113436', 'ncbitaxon:113444', 'ncbitaxon:34253', 'ncbitaxon:161689', 'ncbitaxon:113438', 'ncbitaxon:113446']
ncbitaxon:53851	185	60	3	9	['ncbitaxon:1977551', 'ncbitaxon:53852', 'ncbitaxon:648864', 'ncbitaxon:162709', 'ncbitaxon:992663', 'ncbitaxon:948717', 'ncbitaxon:1231245', 'ncbitaxon:508996', 'ncbitaxon:1933599']
ncbitaxon:132440	3	0	0	1	['ncbitaxon:132441']
ncbitaxon:1927104	3	0	0	1	['ncbitaxon:2025449']
ncbitaxon:137803	8	0	0	1	['ncbitaxon:2136658']
ncbitaxon:164823	29	8	0	1	['ncbitaxon:294315']
ncbitaxon:43500	12	5	2	2	['ncbitaxon:128316', 'ncbitaxon:43501']
ncbitaxon:41787	112	10	2	3	['ncbitaxon:161269', 'ncbitaxon:161271', 'ncbitaxon:41788']
ncbitaxon:77049	5	0	1	2	['ncbitaxon:1224784', 'ncbitaxon:948959']
ncbitaxon:597259	3	0	0	1	['ncbitaxon:597260']
ncbitaxon:72403	85	12	2	13	['ncbitaxon:180924', 'ncbitaxon:211720', 'ncbitaxon:180922', 'ncbitaxon:211723', 'ncbitaxon:156472', 'ncbitaxon:211497', 'ncbitaxon:211698', 'ncbitaxon:209604', 'ncbitaxon:209610', 'ncbitaxon:156476', 'ncbitaxon:211713', 'ncbitaxon:211701', 'ncbitaxon:211706']
ncbitaxon:2783850	30	12	0	4	['ncbitaxon:2771590', 'ncbitaxon:2126635', 'ncbitaxon:358078', 'ncbitaxon:254412']
ncbitaxon:23137	141	22	2	3	['ncbitaxon:74656', 'ncbitaxon:32217', 'ncbitaxon:57912']
ncbitaxon:640771	5	0	0	1	['ncbitaxon:640772']
ncbitaxon:3526	283	113	3	9	['ncbitaxon:1580012', 'ncbitaxon:29725', 'ncbitaxon:3528', 'ncbitaxon:29724', 'ncbitaxon:1129485', 'ncbitaxon:3527', 'ncbitaxon:1580004', 'ncbitaxon:211655', 'ncbitaxon:1580013']
ncbitaxon:48756	4	0	0	1	['ncbitaxon:213363']
ncbitaxon:22986	5	2	0	1	['ncbitaxon:1272977']
ncbitaxon:130302	16	4	0	2	['ncbitaxon:130303', 'ncbitaxon:2306953']
ncbitaxon:53916	179	10	0	4	['ncbitaxon:1079081', 'ncbitaxon:1929974', 'ncbitaxon:1899197', 'ncbitaxon:53917']
ncbitaxon:13186	8	1	1	1	['ncbitaxon:13187']
ncbitaxon:432624	36	0	0	3	['ncbitaxon:3021348', 'ncbitaxon:527500', 'ncbitaxon:432625']
ncbitaxon:450047	1	0	0	1	['ncbitaxon:450048']
ncbitaxon:76024	139	20	5	9	['ncbitaxon:76027', 'ncbitaxon:76028', 'ncbitaxon:76036', 'ncbitaxon:76037', 'ncbitaxon:76029', 'ncbitaxon:76031', 'ncbitaxon:457183', 'ncbitaxon:105046', 'ncbitaxon:76025']
ncbitaxon:3434	229	47	2	8	['ncbitaxon:136127', 'ncbitaxon:3435', 'ncbitaxon:3436', 'ncbitaxon:881613', 'ncbitaxon:702081', 'ncbitaxon:325538', 'ncbitaxon:128683', 'ncbitaxon:317416']
ncbitaxon:15324	25	0	0	3	['ncbitaxon:368343', 'ncbitaxon:388693', 'ncbitaxon:286619']
ncbitaxon:41785	2	0	0	1	['ncbitaxon:41786']
ncbitaxon:81814	49	1	0	1	['ncbitaxon:81815']
ncbitaxon:508957	11	2	1	1	['ncbitaxon:191904']
ncbitaxon:54234	42	0	0	1	['ncbitaxon:54231']
ncbitaxon:122809	120	15	2	3	['ncbitaxon:141186', 'ncbitaxon:1812841', 'ncbitaxon:122810']
ncbitaxon:3633	312	20	5	7	['ncbitaxon:3635', 'ncbitaxon:29729', 'ncbitaxon:3634', 'ncbitaxon:34274', 'ncbitaxon:29730', 'ncbitaxon:2647999', 'ncbitaxon:34278']
ncbitaxon:2836361	25	5	0	6	['ncbitaxon:379205', 'ncbitaxon:155229', 'ncbitaxon:1138119', 'ncbitaxon:694340', 'ncbitaxon:694343', 'ncbitaxon:483793']
ncbitaxon:151794	22	4	0	2	['ncbitaxon:1027072', 'ncbitaxon:577683']
ncbitaxon:146094	208	50	2	11	['ncbitaxon:515457', 'ncbitaxon:1830165', 'ncbitaxon:1423385', 'ncbitaxon:1137863', 'ncbitaxon:39387', 'ncbitaxon:2161765', 'ncbitaxon:1429980', 'ncbitaxon:1137854', 'ncbitaxon:235358', 'ncbitaxon:1291635', 'ncbitaxon:325494']
ncbitaxon:198771	69	7	1	10	['ncbitaxon:2508373', 'ncbitaxon:279246', 'ncbitaxon:2508372', 'ncbitaxon:2508384', 'ncbitaxon:2508385', 'ncbitaxon:198772', 'ncbitaxon:2508366', 'ncbitaxon:2508370', 'ncbitaxon:2508380', 'ncbitaxon:639202']
ncbitaxon:255965	7	0	0	1	['ncbitaxon:255966']
ncbitaxon:120712	12	1	0	1	['ncbitaxon:120713']
ncbitaxon:57517	2	2	0	1	['ncbitaxon:57518']
ncbitaxon:235774	5	0	1	2	['ncbitaxon:235779', 'ncbitaxon:235778']
ncbitaxon:147811	15	1	0	1	['ncbitaxon:147812']
ncbitaxon:1915115	4	0	0	1	['ncbitaxon:352330']
ncbitaxon:4398	80	8	3	3	['ncbitaxon:63360', 'ncbitaxon:4400', 'ncbitaxon:63359']
ncbitaxon:449079	14	0	0	1	['ncbitaxon:449080']
ncbitaxon:54940	50	0	0	3	['ncbitaxon:481175', 'ncbitaxon:795997', 'ncbitaxon:1136213']
ncbitaxon:151070	64	6	1	3	['ncbitaxon:151071', 'ncbitaxon:1277290', 'ncbitaxon:290979']
ncbitaxon:48219	2	0	0	1	['ncbitaxon:48220']
ncbitaxon:65772	93	7	1	5	['ncbitaxon:182466', 'ncbitaxon:81800', 'ncbitaxon:65774', 'ncbitaxon:143574', 'ncbitaxon:65775']
ncbitaxon:174965	7	4	0	1	['ncbitaxon:174966']
ncbitaxon:40917	224	19	5	22	['ncbitaxon:99508', 'ncbitaxon:542670', 'ncbitaxon:376866', 'ncbitaxon:99506', 'ncbitaxon:380076', 'ncbitaxon:380072', 'ncbitaxon:360621', 'ncbitaxon:376867', 'ncbitaxon:99507', 'ncbitaxon:489412', 'ncbitaxon:380075', 'ncbitaxon:491183', 'ncbitaxon:491186', 'ncbitaxon:692011', 'ncbitaxon:380077', 'ncbitaxon:40919', 'ncbitaxon:692015', 'ncbitaxon:380073', 'ncbitaxon:473995', 'ncbitaxon:40920', 'ncbitaxon:360619', 'ncbitaxon:40918']
ncbitaxon:35916	220	5	2	6	['ncbitaxon:60356', 'ncbitaxon:497280', 'ncbitaxon:1475012', 'ncbitaxon:1475013', 'ncbitaxon:2491924', 'ncbitaxon:35917']
