family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:3683	430	53	11	55	['ncbitaxon:329212', 'ncbitaxon:78168', 'ncbitaxon:340645', 'ncbitaxon:85237', 'ncbitaxon:237885', 'ncbitaxon:56633', 'ncbitaxon:387518', 'ncbitaxon:45184', 'ncbitaxon:231192', 'ncbitaxon:237863', 'ncbitaxon:1510904', 'ncbitaxon:196578', 'ncbitaxon:129101', 'ncbitaxon:1341395', 'ncbitaxon:387549', 'ncbitaxon:159428', 'ncbitaxon:159425', 'ncbitaxon:219186', 'ncbitaxon:697067', 'ncbitaxon:387506', 'ncbitaxon:231183', 'ncbitaxon:159421', 'ncbitaxon:330177', 'ncbitaxon:1341377', 'ncbitaxon:196583', 'ncbitaxon:378245', 'ncbitaxon:237874', 'ncbitaxon:196576', 'ncbitaxon:387507', 'ncbitaxon:196689', 'ncbitaxon:387491', 'ncbitaxon:3685', 'ncbitaxon:133504', 'ncbitaxon:1341341', 'ncbitaxon:196582', 'ncbitaxon:387555', 'ncbitaxon:237855', 'ncbitaxon:196579', 'ncbitaxon:1908416', 'ncbitaxon:237869', 'ncbitaxon:378231', 'ncbitaxon:298528', 'ncbitaxon:237887', 'ncbitaxon:197923', 'ncbitaxon:159435', 'ncbitaxon:159422', 'ncbitaxon:387494', 'ncbitaxon:387550', 'ncbitaxon:387504', 'ncbitaxon:237854', 'ncbitaxon:340634', 'ncbitaxon:159430', 'ncbitaxon:1341375', 'ncbitaxon:237834', 'ncbitaxon:237875']
ncbitaxon:41850	79	13	1	9	['ncbitaxon:985892', 'ncbitaxon:2483130', 'ncbitaxon:2483124', 'ncbitaxon:362796', 'ncbitaxon:373805', 'ncbitaxon:70143', 'ncbitaxon:56915', 'ncbitaxon:588654', 'ncbitaxon:399714']
ncbitaxon:4386	169	92	1	8	['ncbitaxon:2338889', 'ncbitaxon:182071', 'ncbitaxon:482935', 'ncbitaxon:2338942', 'ncbitaxon:2338893', 'ncbitaxon:276776', 'ncbitaxon:1008903', 'ncbitaxon:1495517']
ncbitaxon:91896	1051	214	16	104	['ncbitaxon:315440', 'ncbitaxon:399715', 'ncbitaxon:2035770', 'ncbitaxon:469774', 'ncbitaxon:428897', 'ncbitaxon:90352', 'ncbitaxon:428874', 'ncbitaxon:1197397', 'ncbitaxon:669771', 'ncbitaxon:161396', 'ncbitaxon:462877', 'ncbitaxon:216775', 'ncbitaxon:290213', 'ncbitaxon:90354', 'ncbitaxon:374709', 'ncbitaxon:326812', 'ncbitaxon:326830', 'ncbitaxon:48552', 'ncbitaxon:1961234', 'ncbitaxon:439140', 'ncbitaxon:48553', 'ncbitaxon:53590', 'ncbitaxon:644195', 'ncbitaxon:374715', 'ncbitaxon:321409', 'ncbitaxon:1392206', 'ncbitaxon:624188', 'ncbitaxon:428902', 'ncbitaxon:374711', 'ncbitaxon:223129', 'ncbitaxon:48555', 'ncbitaxon:428919', 'ncbitaxon:374699', 'ncbitaxon:86092', 'ncbitaxon:1501481', 'ncbitaxon:374705', 'ncbitaxon:36748', 'ncbitaxon:1229048', 'ncbitaxon:691781', 'ncbitaxon:223100', 'ncbitaxon:1663598', 'ncbitaxon:441503', 'ncbitaxon:374702', 'ncbitaxon:48551', 'ncbitaxon:321418', 'ncbitaxon:428859', 'ncbitaxon:90351', 'ncbitaxon:46029', 'ncbitaxon:326846', 'ncbitaxon:46056', 'ncbitaxon:46052', 'ncbitaxon:204401', 'ncbitaxon:290220', 'ncbitaxon:223119', 'ncbitaxon:374708', 'ncbitaxon:99300', 'ncbitaxon:79235', 'ncbitaxon:70068', 'ncbitaxon:428917', 'ncbitaxon:243709', 'ncbitaxon:2065864', 'ncbitaxon:326839', 'ncbitaxon:255883', 'ncbitaxon:374721', 'ncbitaxon:374700', 'ncbitaxon:475020', 'ncbitaxon:1501483', 'ncbitaxon:428906', 'ncbitaxon:161397', 'ncbitaxon:321410', 'ncbitaxon:4170', 'ncbitaxon:374720', 'ncbitaxon:161395', 'ncbitaxon:1620021', 'ncbitaxon:321417', 'ncbitaxon:1348752', 'ncbitaxon:374723', 'ncbitaxon:428851', 'ncbitaxon:65042', 'ncbitaxon:374729', 'ncbitaxon:216544', 'ncbitaxon:374717', 'ncbitaxon:43173', 'ncbitaxon:326843', 'ncbitaxon:1005697', 'ncbitaxon:99112', 'ncbitaxon:68872', 'ncbitaxon:374685', 'ncbitaxon:2867398', 'ncbitaxon:223091', 'ncbitaxon:374692', 'ncbitaxon:223102', 'ncbitaxon:188296', 'ncbitaxon:68873', 'ncbitaxon:315439', 'ncbitaxon:1392133', 'ncbitaxon:48537', 'ncbitaxon:1348741', 'ncbitaxon:428867', 'ncbitaxon:1043526', 'ncbitaxon:326831', 'ncbitaxon:321413', 'ncbitaxon:216516', 'ncbitaxon:46066']
ncbitaxon:1203515	12	7	0	1	['ncbitaxon:65707']
ncbitaxon:2814023	10	6	0	1	['ncbitaxon:362792']
ncbitaxon:25623	1231	664	11	29	['ncbitaxon:450882', 'ncbitaxon:99806', 'ncbitaxon:46220', 'ncbitaxon:89484', 'ncbitaxon:450883', 'ncbitaxon:450881', 'ncbitaxon:120259', 'ncbitaxon:156270', 'ncbitaxon:89479', 'ncbitaxon:25625', 'ncbitaxon:58029', 'ncbitaxon:58047', 'ncbitaxon:191701', 'ncbitaxon:25629', 'ncbitaxon:147277', 'ncbitaxon:120273', 'ncbitaxon:147460', 'ncbitaxon:88032', 'ncbitaxon:89481', 'ncbitaxon:85957', 'ncbitaxon:224739', 'ncbitaxon:89483', 'ncbitaxon:50176', 'ncbitaxon:66169', 'ncbitaxon:50189', 'ncbitaxon:29808', 'ncbitaxon:147273', 'ncbitaxon:50179', 'ncbitaxon:89478']
ncbitaxon:56885	14	1	0	3	['ncbitaxon:464312', 'ncbitaxon:34161', 'ncbitaxon:1096306']
ncbitaxon:4429	461	51	1	2	['ncbitaxon:4432', 'ncbitaxon:4431']
ncbitaxon:13806	183	73	0	9	['ncbitaxon:100460', 'ncbitaxon:306421', 'ncbitaxon:2488990', 'ncbitaxon:2575587', 'ncbitaxon:13808', 'ncbitaxon:1237720', 'ncbitaxon:56927', 'ncbitaxon:588641', 'ncbitaxon:989928']
ncbitaxon:4724	307	62	3	9	['ncbitaxon:4726', 'ncbitaxon:120016', 'ncbitaxon:1165079', 'ncbitaxon:101712', 'ncbitaxon:240453', 'ncbitaxon:1165086', 'ncbitaxon:260201', 'ncbitaxon:1035881', 'ncbitaxon:1259909']
ncbitaxon:1203520	38	1	1	7	['ncbitaxon:104666', 'ncbitaxon:32110', 'ncbitaxon:29615', 'ncbitaxon:489885', 'ncbitaxon:208735', 'ncbitaxon:65704', 'ncbitaxon:1392696']
ncbitaxon:3238	79	1	0	1	['ncbitaxon:3240']
ncbitaxon:984509	72	38	0	7	['ncbitaxon:3207', 'ncbitaxon:70557', 'ncbitaxon:215265', 'ncbitaxon:215263', 'ncbitaxon:95762', 'ncbitaxon:215276', 'ncbitaxon:215269']
ncbitaxon:3440	3542	1220	72	333	['ncbitaxon:1484106', 'ncbitaxon:79245', 'ncbitaxon:158006', 'ncbitaxon:2714974', 'ncbitaxon:984881', 'ncbitaxon:231674', 'ncbitaxon:219069', 'ncbitaxon:64032', 'ncbitaxon:93606', 'ncbitaxon:1264565', 'ncbitaxon:984861', 'ncbitaxon:226110', 'ncbitaxon:1045304', 'ncbitaxon:1127171', 'ncbitaxon:632161', 'ncbitaxon:1960961', 'ncbitaxon:454322', 'ncbitaxon:215065', 'ncbitaxon:157985', 'ncbitaxon:226101', 'ncbitaxon:640775', 'ncbitaxon:1496658', 'ncbitaxon:1277780', 'ncbitaxon:171898', 'ncbitaxon:1084667', 'ncbitaxon:1084669', 'ncbitaxon:171903', 'ncbitaxon:568530', 'ncbitaxon:231642', 'ncbitaxon:3444', 'ncbitaxon:1882470', 'ncbitaxon:39106', 'ncbitaxon:174171', 'ncbitaxon:944285', 'ncbitaxon:49189', 'ncbitaxon:1127163', 'ncbitaxon:1045305', 'ncbitaxon:136323', 'ncbitaxon:984866', 'ncbitaxon:748693', 'ncbitaxon:2054461', 'ncbitaxon:261444', 'ncbitaxon:1277774', 'ncbitaxon:168001', 'ncbitaxon:286042', 'ncbitaxon:74828', 'ncbitaxon:246711', 'ncbitaxon:984883', 'ncbitaxon:136316', 'ncbitaxon:984842', 'ncbitaxon:432643', 'ncbitaxon:286045', 'ncbitaxon:1045311', 'ncbitaxon:666732', 'ncbitaxon:984853', 'ncbitaxon:46970', 'ncbitaxon:279770', 'ncbitaxon:1045314', 'ncbitaxon:387928', 'ncbitaxon:1084680', 'ncbitaxon:984865', 'ncbitaxon:279771', 'ncbitaxon:112588', 'ncbitaxon:261451', 'ncbitaxon:171899', 'ncbitaxon:1277765', 'ncbitaxon:219068', 'ncbitaxon:1478110', 'ncbitaxon:46991', 'ncbitaxon:1351828', 'ncbitaxon:93210', 'ncbitaxon:1127182', 'ncbitaxon:1045225', 'ncbitaxon:136319', 'ncbitaxon:1127154', 'ncbitaxon:984885', 'ncbitaxon:1084684', 'ncbitaxon:46972', 'ncbitaxon:1551426', 'ncbitaxon:167998', 'ncbitaxon:376251', 'ncbitaxon:1857138', 'ncbitaxon:2291097', 'ncbitaxon:226099', 'ncbitaxon:46965', 'ncbitaxon:1127148', 'ncbitaxon:150094', 'ncbitaxon:1264570', 'ncbitaxon:37494', 'ncbitaxon:50878', 'ncbitaxon:1127150', 'ncbitaxon:147635', 'ncbitaxon:136321', 'ncbitaxon:748718', 'ncbitaxon:984877', 'ncbitaxon:50881', 'ncbitaxon:1496663', 'ncbitaxon:1127198', 'ncbitaxon:432645', 'ncbitaxon:46346', 'ncbitaxon:1534435', 'ncbitaxon:662772', 'ncbitaxon:37489', 'ncbitaxon:1478108', 'ncbitaxon:168006', 'ncbitaxon:136333', 'ncbitaxon:50874', 'ncbitaxon:219064', 'ncbitaxon:395328', 'ncbitaxon:168000', 'ncbitaxon:46973', 'ncbitaxon:85361', 'ncbitaxon:2036009', 'ncbitaxon:231663', 'ncbitaxon:157987', 'ncbitaxon:196574', 'ncbitaxon:215071', 'ncbitaxon:147633', 'ncbitaxon:219065', 'ncbitaxon:2486372', 'ncbitaxon:85363', 'ncbitaxon:349364', 'ncbitaxon:1077387', 'ncbitaxon:226106', 'ncbitaxon:2486370', 'ncbitaxon:495765', 'ncbitaxon:3451', 'ncbitaxon:568534', 'ncbitaxon:46247', 'ncbitaxon:211972', 'ncbitaxon:984884', 'ncbitaxon:1960960', 'ncbitaxon:3454', 'ncbitaxon:136334', 'ncbitaxon:1534436', 'ncbitaxon:2714969', 'ncbitaxon:226104', 'ncbitaxon:1850455', 'ncbitaxon:246710', 'ncbitaxon:112591', 'ncbitaxon:137665', 'ncbitaxon:136317', 'ncbitaxon:1961227', 'ncbitaxon:984867', 'ncbitaxon:261449', 'ncbitaxon:50866', 'ncbitaxon:748719', 'ncbitaxon:174167', 'ncbitaxon:1045222', 'ncbitaxon:226111', 'ncbitaxon:286994', 'ncbitaxon:1478109', 'ncbitaxon:286046', 'ncbitaxon:2232084', 'ncbitaxon:2034152', 'ncbitaxon:50867', 'ncbitaxon:1084670', 'ncbitaxon:171900', 'ncbitaxon:46969', 'ncbitaxon:112592', 'ncbitaxon:984875', 'ncbitaxon:568276', 'ncbitaxon:13762', 'ncbitaxon:104301', 'ncbitaxon:1765017', 'ncbitaxon:168002', 'ncbitaxon:231660', 'ncbitaxon:2029920', 'ncbitaxon:46996', 'ncbitaxon:1277762', 'ncbitaxon:3447', 'ncbitaxon:376246', 'ncbitaxon:555479', 'ncbitaxon:235900', 'ncbitaxon:78478', 'ncbitaxon:1045312', 'ncbitaxon:1127161', 'ncbitaxon:984876', 'ncbitaxon:261448', 'ncbitaxon:1977834', 'ncbitaxon:1045226', 'ncbitaxon:286982', 'ncbitaxon:64042', 'ncbitaxon:1084676', 'ncbitaxon:215068', 'ncbitaxon:1882389', 'ncbitaxon:640772', 'ncbitaxon:1857134', 'ncbitaxon:476039', 'ncbitaxon:46985', 'ncbitaxon:1844482', 'ncbitaxon:112593', 'ncbitaxon:1857144', 'ncbitaxon:286964', 'ncbitaxon:286862', 'ncbitaxon:286037', 'ncbitaxon:470566', 'ncbitaxon:1045302', 'ncbitaxon:50880', 'ncbitaxon:79802', 'ncbitaxon:112589', 'ncbitaxon:1960954', 'ncbitaxon:984847', 'ncbitaxon:1127188', 'ncbitaxon:112594', 'ncbitaxon:341022', 'ncbitaxon:37490', 'ncbitaxon:1496662', 'ncbitaxon:239685', 'ncbitaxon:487159', 'ncbitaxon:529701', 'ncbitaxon:286923', 'ncbitaxon:662777', 'ncbitaxon:2713160', 'ncbitaxon:246709', 'ncbitaxon:1277786', 'ncbitaxon:231661', 'ncbitaxon:286048', 'ncbitaxon:619227', 'ncbitaxon:632155', 'ncbitaxon:342650', 'ncbitaxon:231662', 'ncbitaxon:1960957', 'ncbitaxon:1127156', 'ncbitaxon:2507780', 'ncbitaxon:64029', 'ncbitaxon:219067', 'ncbitaxon:376254', 'ncbitaxon:1961225', 'ncbitaxon:215070', 'ncbitaxon:279769', 'ncbitaxon:2777021', 'ncbitaxon:1084686', 'ncbitaxon:64025', 'ncbitaxon:38790', 'ncbitaxon:1439910', 'ncbitaxon:327930', 'ncbitaxon:1127152', 'ncbitaxon:984882', 'ncbitaxon:1532238', 'ncbitaxon:226107', 'ncbitaxon:50863', 'ncbitaxon:714493', 'ncbitaxon:136313', 'ncbitaxon:632164', 'ncbitaxon:64022', 'ncbitaxon:1084703', 'ncbitaxon:176325', 'ncbitaxon:226097', 'ncbitaxon:231655', 'ncbitaxon:261450', 'ncbitaxon:1496655', 'ncbitaxon:504477', 'ncbitaxon:661051', 'ncbitaxon:35930', 'ncbitaxon:157970', 'ncbitaxon:349366', 'ncbitaxon:13569', 'ncbitaxon:64035', 'ncbitaxon:1084678', 'ncbitaxon:171897', 'ncbitaxon:171901', 'ncbitaxon:226102', 'ncbitaxon:1127184', 'ncbitaxon:342649', 'ncbitaxon:174164', 'ncbitaxon:1806195', 'ncbitaxon:1291460', 'ncbitaxon:215072', 'ncbitaxon:246713', 'ncbitaxon:136331', 'ncbitaxon:1045306', 'ncbitaxon:946050', 'ncbitaxon:1111103', 'ncbitaxon:1857132', 'ncbitaxon:85439', 'ncbitaxon:171891', 'ncbitaxon:1127145', 'ncbitaxon:1277777', 'ncbitaxon:226113', 'ncbitaxon:85362', 'ncbitaxon:212759', 'ncbitaxon:1127162', 'ncbitaxon:279772', 'ncbitaxon:286917', 'ncbitaxon:669659', 'ncbitaxon:1084697', 'ncbitaxon:64024', 'ncbitaxon:1084683', 'ncbitaxon:64023', 'ncbitaxon:46986', 'ncbitaxon:212754', 'ncbitaxon:215067', 'ncbitaxon:748703', 'ncbitaxon:168011', 'ncbitaxon:3453', 'ncbitaxon:1084677', 'ncbitaxon:136314', 'ncbitaxon:445234', 'ncbitaxon:1127147', 'ncbitaxon:432649', 'ncbitaxon:984852', 'ncbitaxon:565971', 'ncbitaxon:64043', 'ncbitaxon:215066', 'ncbitaxon:64040', 'ncbitaxon:37492', 'ncbitaxon:387931', 'ncbitaxon:286874', 'ncbitaxon:218850', 'ncbitaxon:171886', 'ncbitaxon:78479', 'ncbitaxon:168837', 'ncbitaxon:1127149', 'ncbitaxon:226103', 'ncbitaxon:113211', 'ncbitaxon:1887435', 'ncbitaxon:1905853', 'ncbitaxon:50864', 'ncbitaxon:171896', 'ncbitaxon:64047', 'ncbitaxon:3442', 'ncbitaxon:1127173', 'ncbitaxon:22903', 'ncbitaxon:171889', 'ncbitaxon:3449', 'ncbitaxon:560536', 'ncbitaxon:218851', 'ncbitaxon:2291099', 'ncbitaxon:64034', 'ncbitaxon:286051', 'ncbitaxon:38789', 'ncbitaxon:286898']
ncbitaxon:63796	26	0	0	1	['ncbitaxon:63806']
ncbitaxon:16673	81	4	0	1	['ncbitaxon:171445']
ncbitaxon:40588	583	102	6	50	['ncbitaxon:64575', 'ncbitaxon:152396', 'ncbitaxon:340438', 'ncbitaxon:365537', 'ncbitaxon:1902362', 'ncbitaxon:99304', 'ncbitaxon:1094885', 'ncbitaxon:1034777', 'ncbitaxon:64576', 'ncbitaxon:152430', 'ncbitaxon:552703', 'ncbitaxon:340441', 'ncbitaxon:1094874', 'ncbitaxon:365545', 'ncbitaxon:64581', 'ncbitaxon:1034775', 'ncbitaxon:365560', 'ncbitaxon:64595', 'ncbitaxon:1225081', 'ncbitaxon:152435', 'ncbitaxon:2029428', 'ncbitaxon:666687', 'ncbitaxon:365576', 'ncbitaxon:340447', 'ncbitaxon:365534', 'ncbitaxon:1034785', 'ncbitaxon:152390', 'ncbitaxon:64584', 'ncbitaxon:365553', 'ncbitaxon:2025636', 'ncbitaxon:365562', 'ncbitaxon:365563', 'ncbitaxon:152392', 'ncbitaxon:365555', 'ncbitaxon:210356', 'ncbitaxon:2685930', 'ncbitaxon:64586', 'ncbitaxon:1260927', 'ncbitaxon:2768323', 'ncbitaxon:152432', 'ncbitaxon:365571', 'ncbitaxon:1094873', 'ncbitaxon:152388', 'ncbitaxon:365577', 'ncbitaxon:365568', 'ncbitaxon:152399', 'ncbitaxon:292002', 'ncbitaxon:1034778', 'ncbitaxon:552683', 'ncbitaxon:64598']
ncbitaxon:29616	168	22	2	22	['ncbitaxon:872898', 'ncbitaxon:173894', 'ncbitaxon:1793841', 'ncbitaxon:692138', 'ncbitaxon:1729521', 'ncbitaxon:173899', 'ncbitaxon:1521243', 'ncbitaxon:1132564', 'ncbitaxon:29618', 'ncbitaxon:173898', 'ncbitaxon:1132560', 'ncbitaxon:173866', 'ncbitaxon:173910', 'ncbitaxon:1729524', 'ncbitaxon:872900', 'ncbitaxon:872873', 'ncbitaxon:173896', 'ncbitaxon:872886', 'ncbitaxon:872897', 'ncbitaxon:1521241', 'ncbitaxon:173909', 'ncbitaxon:1209653']
ncbitaxon:1732448	18	0	0	1	['ncbitaxon:328070']
ncbitaxon:125042	3	2	0	1	['ncbitaxon:1406377']
ncbitaxon:4200	1627	386	24	97	['ncbitaxon:242164', 'ncbitaxon:596812', 'ncbitaxon:2547414', 'ncbitaxon:566143', 'ncbitaxon:486680', 'ncbitaxon:105907', 'ncbitaxon:179858', 'ncbitaxon:179861', 'ncbitaxon:243115', 'ncbitaxon:1304680', 'ncbitaxon:112523', 'ncbitaxon:1640870', 'ncbitaxon:2054533', 'ncbitaxon:255350', 'ncbitaxon:1113480', 'ncbitaxon:183948', 'ncbitaxon:947117', 'ncbitaxon:1112099', 'ncbitaxon:183557', 'ncbitaxon:180066', 'ncbitaxon:1161150', 'ncbitaxon:245822', 'ncbitaxon:447675', 'ncbitaxon:183944', 'ncbitaxon:180074', 'ncbitaxon:243124', 'ncbitaxon:105885', 'ncbitaxon:486668', 'ncbitaxon:439142', 'ncbitaxon:1980605', 'ncbitaxon:300888', 'ncbitaxon:1503365', 'ncbitaxon:42332', 'ncbitaxon:1443365', 'ncbitaxon:516548', 'ncbitaxon:596816', 'ncbitaxon:180068', 'ncbitaxon:13702', 'ncbitaxon:245818', 'ncbitaxon:1536782', 'ncbitaxon:179860', 'ncbitaxon:112522', 'ncbitaxon:134520', 'ncbitaxon:183559', 'ncbitaxon:761859', 'ncbitaxon:300885', 'ncbitaxon:59170', 'ncbitaxon:243120', 'ncbitaxon:180067', 'ncbitaxon:180073', 'ncbitaxon:180561', 'ncbitaxon:370638', 'ncbitaxon:242170', 'ncbitaxon:213829', 'ncbitaxon:1536778', 'ncbitaxon:105904', 'ncbitaxon:1536784', 'ncbitaxon:398307', 'ncbitaxon:638627', 'ncbitaxon:245824', 'ncbitaxon:323660', 'ncbitaxon:183955', 'ncbitaxon:323661', 'ncbitaxon:2294059', 'ncbitaxon:447671', 'ncbitaxon:439141', 'ncbitaxon:486660', 'ncbitaxon:180071', 'ncbitaxon:300918', 'ncbitaxon:183564', 'ncbitaxon:643838', 'ncbitaxon:566145', 'ncbitaxon:19953', 'ncbitaxon:566153', 'ncbitaxon:760126', 'ncbitaxon:596794', 'ncbitaxon:59166', 'ncbitaxon:105906', 'ncbitaxon:105884', 'ncbitaxon:486666', 'ncbitaxon:183561', 'ncbitaxon:243116', 'ncbitaxon:447676', 'ncbitaxon:243117', 'ncbitaxon:51255', 'ncbitaxon:1835030', 'ncbitaxon:245826', 'ncbitaxon:183954', 'ncbitaxon:59172', 'ncbitaxon:105883', 'ncbitaxon:243118', 'ncbitaxon:245823', 'ncbitaxon:183569', 'ncbitaxon:79620', 'ncbitaxon:638626', 'ncbitaxon:300887', 'ncbitaxon:398306']
ncbitaxon:94394	55	7	0	1	['ncbitaxon:28979']
ncbitaxon:38586	2	0	0	1	['ncbitaxon:320161']
ncbitaxon:3934	259	19	9	47	['ncbitaxon:238298', 'ncbitaxon:13055', 'ncbitaxon:1241825', 'ncbitaxon:260694', 'ncbitaxon:260699', 'ncbitaxon:253484', 'ncbitaxon:3953', 'ncbitaxon:238283', 'ncbitaxon:155013', 'ncbitaxon:690551', 'ncbitaxon:260688', 'ncbitaxon:44456', 'ncbitaxon:162012', 'ncbitaxon:203950', 'ncbitaxon:644182', 'ncbitaxon:253505', 'ncbitaxon:3951', 'ncbitaxon:13070', 'ncbitaxon:253494', 'ncbitaxon:1447707', 'ncbitaxon:260701', 'ncbitaxon:85206', 'ncbitaxon:119974', 'ncbitaxon:238280', 'ncbitaxon:188037', 'ncbitaxon:1447710', 'ncbitaxon:253486', 'ncbitaxon:238251', 'ncbitaxon:3937', 'ncbitaxon:3942', 'ncbitaxon:482428', 'ncbitaxon:690544', 'ncbitaxon:883788', 'ncbitaxon:238288', 'ncbitaxon:253478', 'ncbitaxon:203953', 'ncbitaxon:238286', 'ncbitaxon:238289', 'ncbitaxon:2964563', 'ncbitaxon:253483', 'ncbitaxon:238281', 'ncbitaxon:210355', 'ncbitaxon:203955', 'ncbitaxon:238300', 'ncbitaxon:253475', 'ncbitaxon:1692144', 'ncbitaxon:36903']
ncbitaxon:3146	82	2	0	7	['ncbitaxon:55564', 'ncbitaxon:77624', 'ncbitaxon:43696', 'ncbitaxon:69338', 'ncbitaxon:69332', 'ncbitaxon:912691', 'ncbitaxon:97465']
ncbitaxon:91895	13	0	0	1	['ncbitaxon:23278']
ncbitaxon:40043	17	3	0	3	['ncbitaxon:1915012', 'ncbitaxon:1915033', 'ncbitaxon:1915043']
ncbitaxon:2682560	1	0	0	1	['ncbitaxon:56004']
ncbitaxon:67245	30	2	0	2	['ncbitaxon:171833', 'ncbitaxon:67247']
ncbitaxon:4437	278	48	6	22	['ncbitaxon:70358', 'ncbitaxon:2038230', 'ncbitaxon:293751', 'ncbitaxon:114226', 'ncbitaxon:278073', 'ncbitaxon:46094', 'ncbitaxon:63094', 'ncbitaxon:114150', 'ncbitaxon:1072387', 'ncbitaxon:2500085', 'ncbitaxon:124972', 'ncbitaxon:122308', 'ncbitaxon:70371', 'ncbitaxon:2054445', 'ncbitaxon:45172', 'ncbitaxon:71835', 'ncbitaxon:293754', 'ncbitaxon:76149', 'ncbitaxon:1898903', 'ncbitaxon:293752', 'ncbitaxon:114145', 'ncbitaxon:227291']
ncbitaxon:70210	1	0	0	1	['ncbitaxon:280636']
ncbitaxon:41868	25	17	2	3	['ncbitaxon:77074', 'ncbitaxon:204345', 'ncbitaxon:9786']
ncbitaxon:22009	117	27	0	8	['ncbitaxon:63807', 'ncbitaxon:13561', 'ncbitaxon:121082', 'ncbitaxon:1898868', 'ncbitaxon:74946', 'ncbitaxon:482941', 'ncbitaxon:651331', 'ncbitaxon:651342']
ncbitaxon:63776	14	2	0	1	['ncbitaxon:63778']
ncbitaxon:693797	3	0	0	1	['ncbitaxon:450917']
ncbitaxon:32151	15	3	1	1	['ncbitaxon:389499']
ncbitaxon:155891	145	97	2	3	['ncbitaxon:586722', 'ncbitaxon:39353', 'ncbitaxon:1408783']
ncbitaxon:3958	240	89	2	11	['ncbitaxon:35974', 'ncbitaxon:293154', 'ncbitaxon:453083', 'ncbitaxon:453088', 'ncbitaxon:350810', 'ncbitaxon:350585', 'ncbitaxon:453086', 'ncbitaxon:169279', 'ncbitaxon:23413', 'ncbitaxon:463665', 'ncbitaxon:453076']
ncbitaxon:13819	1194	218	14	91	['ncbitaxon:2054450', 'ncbitaxon:243791', 'ncbitaxon:164268', 'ncbitaxon:1055471', 'ncbitaxon:872846', 'ncbitaxon:872338', 'ncbitaxon:434453', 'ncbitaxon:1692192', 'ncbitaxon:872841', 'ncbitaxon:414589', 'ncbitaxon:451078', 'ncbitaxon:164274', 'ncbitaxon:265708', 'ncbitaxon:29594', 'ncbitaxon:1082502', 'ncbitaxon:450919', 'ncbitaxon:377224', 'ncbitaxon:29590', 'ncbitaxon:2042981', 'ncbitaxon:414591', 'ncbitaxon:1508599', 'ncbitaxon:446141', 'ncbitaxon:265700', 'ncbitaxon:170716', 'ncbitaxon:1643372', 'ncbitaxon:32172', 'ncbitaxon:238826', 'ncbitaxon:1508567', 'ncbitaxon:414635', 'ncbitaxon:1769931', 'ncbitaxon:414609', 'ncbitaxon:2048098', 'ncbitaxon:367335', 'ncbitaxon:414630', 'ncbitaxon:1481357', 'ncbitaxon:13821', 'ncbitaxon:1055476', 'ncbitaxon:1055470', 'ncbitaxon:170705', 'ncbitaxon:1643356', 'ncbitaxon:500427', 'ncbitaxon:164276', 'ncbitaxon:1676977', 'ncbitaxon:1508601', 'ncbitaxon:1508571', 'ncbitaxon:40971', 'ncbitaxon:170715', 'ncbitaxon:2478361', 'ncbitaxon:434457', 'ncbitaxon:238827', 'ncbitaxon:872336', 'ncbitaxon:1055482', 'ncbitaxon:414592', 'ncbitaxon:1508605', 'ncbitaxon:500426', 'ncbitaxon:1108060', 'ncbitaxon:238825', 'ncbitaxon:32168', 'ncbitaxon:13818', 'ncbitaxon:2420084', 'ncbitaxon:500429', 'ncbitaxon:38724', 'ncbitaxon:164275', 'ncbitaxon:500430', 'ncbitaxon:451091', 'ncbitaxon:1073774', 'ncbitaxon:500420', 'ncbitaxon:414628', 'ncbitaxon:451087', 'ncbitaxon:32174', 'ncbitaxon:1769933', 'ncbitaxon:170603', 'ncbitaxon:1892427', 'ncbitaxon:1643369', 'ncbitaxon:1055479', 'ncbitaxon:265705', 'ncbitaxon:377229', 'ncbitaxon:265703', 'ncbitaxon:32175', 'ncbitaxon:40963', 'ncbitaxon:29598', 'ncbitaxon:414629', 'ncbitaxon:262952', 'ncbitaxon:658545', 'ncbitaxon:414627', 'ncbitaxon:451080', 'ncbitaxon:1073793', 'ncbitaxon:1692195', 'ncbitaxon:238830', 'ncbitaxon:49539', 'ncbitaxon:32170']
ncbitaxon:441543	11	0	0	1	['ncbitaxon:324800']
ncbitaxon:3211	34	15	1	4	['ncbitaxon:752062', 'ncbitaxon:129212', 'ncbitaxon:3213', 'ncbitaxon:146548']
ncbitaxon:3525	283	114	3	10	['ncbitaxon:211655', 'ncbitaxon:1580004', 'ncbitaxon:29724', 'ncbitaxon:3527', 'ncbitaxon:1580012', 'ncbitaxon:29725', 'ncbitaxon:1580013', 'ncbitaxon:1129485', 'ncbitaxon:1227752', 'ncbitaxon:3528']
ncbitaxon:3481	845	132	8	17	['ncbitaxon:228586', 'ncbitaxon:63053', 'ncbitaxon:258494', 'ncbitaxon:63057', 'ncbitaxon:63062', 'ncbitaxon:85756', 'ncbitaxon:236733', 'ncbitaxon:3485', 'ncbitaxon:3483', 'ncbitaxon:102692', 'ncbitaxon:13409', 'ncbitaxon:236732', 'ncbitaxon:3486', 'ncbitaxon:213552', 'ncbitaxon:259891', 'ncbitaxon:63051', 'ncbitaxon:28954']
