taxon	Furofuranoid lignans	Dihydroflavonols	Shikimic acids and derivatives	Eudesmane sesquiterpenoids	Stigmastane steroids	Lupane triterpenoids	Chalcones	Cinnamic acids and derivatives	Menthane monoterpenoids	Flavan-3-ols	Oleanane triterpenoids	Flavonols	Ursane and Taraxastane triterpenoids	Gallotannins	Acyclic monoterpenoids	Simple coumarins	Flavanones	Monocyclic monoterpenoids	Flavones	Neolignans
Passifloraceae	0.010025062656641603	0.0	0.002506265664160401	0.007518796992481203	0.012531328320802004	0.005012531328320802	0.0	0.040100250626566414	0.010025062656641603	0.002506265664160401	0.007518796992481203	0.042606516290726815	0.002506265664160401	0.002506265664160401	0.007518796992481203	0.017543859649122806	0.002506265664160401	0.002506265664160401	0.17794486215538846	0.002506265664160401
Salicaceae	0.006030150753768844	0.021105527638190954	0.008040201005025126	0.009045226130653266	0.020100502512562814	0.005025125628140704	0.0371859296482412	0.05527638190954774	0.0	0.007035175879396985	0.011055276381909548	0.05829145728643216	0.016080402010050253	0.005025125628140704	0.0020100502512562816	0.004020100502512563	0.01507537688442211	0.0	0.05829145728643216	0.0010050251256281408
Brassicaceae	0.003506135737540696	0.005259203606311044	0.006010518407212622	0.0032556974705735034	0.00776358627598297	0.0027548209366391185	0.009767092411720512	0.03205609817180065	0.008264462809917356	0.0032556974705735034	0.008765339343851741	0.056348610067618335	0.007262709742048585	0.002253944402704733	0.007012271475081392	0.004257450538442274	0.012021036814425245	0.006260956674179815	0.018532431755572253	0.004007012271475081
Moringaceae	0.021505376344086023	0.0	0.010752688172043012	0.0	0.03225806451612903	0.010752688172043012	0.0	0.03225806451612903	0.021505376344086023	0.0	0.0	0.06451612903225806	0.0	0.010752688172043012	0.06451612903225806	0.053763440860215055	0.03225806451612903	0.03225806451612903	0.0	0.0
Sapotaceae	0.005333333333333333	0.008	0.0026666666666666666	0.0	0.021333333333333333	0.018666666666666668	0.0	0.029333333333333333	0.0	0.018666666666666668	0.10666666666666667	0.168	0.02666666666666667	0.016	0.0	0.005333333333333333	0.0026666666666666666	0.0026666666666666666	0.042666666666666665	0.013333333333333334
Aytoniaceae	0.0	0.0	0.0	0.04285714285714286	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05714285714285714	0.0
Metzgeriaceae	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.07894736842105263	0.0	0.0	0.0	0.0	0.0	0.4473684210526316	0.0
Bryaceae	0.0	0.015151515151515152	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.0	0.015151515151515152	0.10606060606060606	0.16666666666666666	0.0	0.0	0.0	0.0	0.015151515151515152	0.0	0.30303030303030304	0.0
Brachytheciaceae	0.0	0.0	0.0	0.0	0.01639344262295082	0.01639344262295082	0.0	0.04918032786885246	0.0	0.0	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.0	0.0	0.0	0.01639344262295082	0.0	0.03278688524590164	0.01639344262295082
Rosaceae	0.0037131131522376393	0.007621653312487786	0.005081102208325191	0.006058237248387727	0.015047879616963064	0.010162204416650382	0.006253664256400234	0.038694547586476453	0.01094391244870041	0.015634160641000587	0.028727770177838577	0.09419581786202853	0.036153996482313856	0.024428376001563418	0.01700214969708814	0.011334766464725424	0.01817471174516318	0.008207934336525308	0.04514363885088919	0.007230799296462771
Cunoniaceae	0.0	0.026845637583892617	0.0	0.08053691275167785	0.013422818791946308	0.0	0.020134228187919462	0.026845637583892617	0.006711409395973154	0.020134228187919462	0.0	0.22818791946308725	0.0	0.06040268456375839	0.0	0.006711409395973154	0.03355704697986577	0.0	0.09395973154362416	0.0
Crassulaceae	0.0053639846743295016	0.0022988505747126436	0.004597701149425287	0.011494252873563218	0.02375478927203065	0.004597701149425287	0.0007662835249042146	0.03524904214559387	0.014559386973180077	0.02528735632183908	0.011494252873563218	0.18314176245210728	0.0015325670498084292	0.04291187739463601	0.03601532567049808	0.01532567049808429	0.0030651340996168583	0.009195402298850575	0.021455938697318006	0.01685823754789272
Loasaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.0	0.0	0.1111111111111111	0.018518518518518517	0.0	0.0	0.037037037037037035	0.09259259259259259	0.0	0.05555555555555555	0.018518518518518517
Saxifragaceae	0.0	0.007155635062611807	0.007155635062611807	0.008944543828264758	0.017889087656529516	0.008944543828264758	0.0017889087656529517	0.03398926654740608	0.03577817531305903	0.01073345259391771	0.11627906976744186	0.29695885509839	0.03756708407871199	0.012522361359570662	0.016100178890876567	0.01073345259391771	0.0017889087656529517	0.014311270125223614	0.044722719141323794	0.0035778175313059034
Halimedaceae	0.0	0.0	0.0	0.0	0.025210084033613446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fabaceae	0.0032784522823071658	0.007853874698274308	0.003710775660193825	0.004647476312281586	0.015779803292863062	0.008718521454047628	0.02158014194617574	0.01891414778254134	0.0060165003422560075	0.014230644522102532	0.03372122347515942	0.07997982490903195	0.005512123068054905	0.009979464639550384	0.0045033685196527	0.01304175523291422	0.030082501711280036	0.0030262636452066147	0.04723132903411752	0.004683503260438808
Escalloniaceae	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08695652173913043	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.021739130434782608	0.0
Lythraceae	0.013859275053304905	0.011727078891257996	0.007462686567164179	0.014925373134328358	0.023454157782515993	0.01279317697228145	0.005330490405117271	0.023454157782515993	0.007462686567164179	0.0021321961620469083	0.024520255863539446	0.04904051172707889	0.014925373134328358	0.11300639658848614	0.008528784648187633	0.013859275053304905	0.03304904051172708	0.0031982942430703624	0.04584221748400853	0.023454157782515993
Myrtaceae	0.004137931034482759	0.005241379310344828	0.003586206896551724	0.01572413793103448	0.012413793103448275	0.01793103448275862	0.013793103448275862	0.031172413793103447	0.03613793103448276	0.007724137931034483	0.026758620689655174	0.060689655172413794	0.021517241379310346	0.029517241379310343	0.02289655172413793	0.00910344827586207	0.014896551724137931	0.059586206896551724	0.031724137931034485	0.008827586206896552
Onagraceae	0.011627906976744186	0.05813953488372093	0.0	0.0	0.003875968992248062	0.0	0.015503875968992248	0.01937984496124031	0.0	0.0	0.050387596899224806	0.1937984496124031	0.011627906976744186	0.08139534883720931	0.0	0.003875968992248062	0.08914728682170543	0.0	0.04263565891472868	0.0
Combretaceae	0.0	0.009057971014492754	0.009057971014492754	0.0	0.019927536231884056	0.009057971014492754	0.005434782608695652	0.014492753623188406	0.0018115942028985507	0.0036231884057971015	0.10507246376811594	0.028985507246376812	0.009057971014492754	0.125	0.0018115942028985507	0.007246376811594203	0.018115942028985508	0.0	0.02717391304347826	0.0036231884057971015
Santalaceae	0.00558659217877095	0.00558659217877095	0.0	0.0111731843575419	0.0	0.0	0.0	0.0223463687150838	0.0111731843575419	0.00558659217877095	0.0223463687150838	0.03910614525139665	0.0111731843575419	0.0	0.0223463687150838	0.00558659217877095	0.0	0.0111731843575419	0.03910614525139665	0.03910614525139665
Loranthaceae	0.0	0.0	0.015	0.0	0.015	0.055	0.0	0.015	0.0	0.025	0.05	0.105	0.07	0.01	0.01	0.015	0.0	0.0	0.015	0.0
Olacaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0
Euphorbiaceae	0.004281459419210722	0.0031645569620253164	0.006515264333581534	0.007259865971705138	0.02122114668652271	0.019731943410275503	0.00781831720029784	0.0189873417721519	0.007073715562174236	0.006701414743112435	0.020476545048399106	0.05063291139240506	0.010796723752792257	0.03723008190618019	0.0027922561429635146	0.01526433358153388	0.020290394638868205	0.0052122114668652275	0.0189873417721519	0.01154132539091586
